code,date,decision,ALDnBS
510880.SS,2019-11-19A,Empty,
510880.SS,2019-11-19C,Long,
510880.SS,2019-11-20A,Long,
510880.SS,2019-11-20C,Empty,
510880.SS,2019-11-21A,Empty,
510880.SS,2019-11-21C,Empty,
510880.SS,2019-11-22A,Empty,
510880.SS,2019-11-22C,Empty,
510880.SS,2019-11-25A,Empty,
510880.SS,2019-11-25C,Long,
510880.SS,2019-11-26A,Long,
510880.SS,2019-11-26C,Long,
510880.SS,2019-11-27A,Long,
510880.SS,2019-11-27C,Long,
510880.SS,2019-11-28A,Long,
510880.SS,2019-11-28C,Long,
510880.SS,2019-11-29A,Empty,
510880.SS,2019-11-29C,Empty,
510880.SS,2019-12-02A,Empty,
510880.SS,2019-12-02C,Long,
510880.SS,2019-12-03A,Long,
510880.SS,2019-12-03C,Long,
510880.SS,2019-12-04A,Empty,
510880.SS,2019-12-04C,Empty,
510880.SS,2019-12-05A,Long,
510880.SS,2019-12-05C,Long,
510880.SS,2019-12-06A,Long,
510880.SS,2019-12-06C,Long,
510880.SS,2019-12-09A,Long,
510880.SS,2019-12-09C,Long,
510880.SS,2019-12-10A,Long,
510880.SS,2019-12-10C,Long,
510880.SS,2019-12-11A,Long,
510880.SS,2019-12-11C,Long,
510880.SS,2019-12-12A,Long,
510880.SS,2019-12-12C,Long,
510880.SS,2019-12-13A,Long,
510880.SS,2019-12-13C,Long,
510880.SS,2019-12-16A,Long,
510880.SS,2019-12-16C,Long,
510880.SS,2019-12-17A,Long,
510880.SS,2019-12-17C,Long,
510880.SS,2019-12-18A,Long,
510880.SS,2019-12-18C,Long,
510880.SS,2019-12-19A,Long,
510880.SS,2019-12-19C,Long,
510880.SS,2019-12-20A,Long,
510880.SS,2019-12-20C,Long,
510880.SS,2019-12-23A,Long,
510880.SS,2019-12-23C,Empty,
510880.SS,2019-12-24A,Empty,
510880.SS,2019-12-24C,Empty,
510880.SS,2019-12-25A,Empty,
510880.SS,2019-12-25C,Empty,
510880.SS,2019-12-26A,Empty,
510880.SS,2019-12-26C,Long,
510880.SS,2019-12-27A,Long,
510880.SS,2019-12-27C,Long,
510880.SS,2019-12-30A,Long,
510880.SS,2019-12-30C,Long,
510880.SS,2019-12-31A,Long,
510880.SS,2019-12-31C,Long,
510880.SS,2020-01-02A,Long,
510880.SS,2020-01-02C,Long,
510880.SS,2020-01-03A,Long,
510880.SS,2020-01-03C,Long,
510880.SS,2020-01-06A,Long,
510880.SS,2020-01-06C,Long,
510880.SS,2020-01-07A,Long,
510880.SS,2020-01-07C,Long,
510880.SS,2020-01-08A,Long,
510880.SS,2020-01-08C,Long,
510880.SS,2020-01-09A,Long,
510880.SS,2020-01-09C,Long,
510880.SS,2020-01-10A,Long,
510880.SS,2020-01-10C,Long,
510880.SS,2020-01-13A,Long,
510880.SS,2020-01-13C,Long,
510880.SS,2020-01-14A,Long,
510880.SS,2020-01-14C,Long,
510880.SS,2020-01-15A,Long,
510880.SS,2020-01-15C,Long,
510880.SS,2020-01-16A,Long,
510880.SS,2020-01-16C,Long,
510880.SS,2020-01-17A,Long,
510880.SS,2020-01-17C,Empty,
510880.SS,2020-01-20A,Empty,
510880.SS,2020-01-20C,Empty,
510880.SS,2020-01-21A,Empty,
510880.SS,2020-01-21C,Empty,
510880.SS,2020-01-22A,Empty,
510880.SS,2020-01-22C,Empty,
510880.SS,2020-01-23A,Empty,
510880.SS,2020-01-23C,Empty,
510880.SS,2020-02-03A,Empty,
510880.SS,2020-02-03C,Empty,
510880.SS,2020-02-04A,Empty,
510880.SS,2020-02-04C,Empty,
510880.SS,2020-02-05A,Empty,
510880.SS,2020-02-05C,Empty,
510880.SS,2020-02-06A,Empty,
510880.SS,2020-02-06C,Empty,
510880.SS,2020-02-07A,Empty,
510880.SS,2020-02-07C,Empty,
510880.SS,2020-02-10A,Empty,
510880.SS,2020-02-10C,Empty,
510880.SS,2020-02-11A,Empty,
510880.SS,2020-02-11C,Long,
510880.SS,2020-02-12A,Long,
510880.SS,2020-02-12C,Long,
510880.SS,2020-02-13A,Long,
510880.SS,2020-02-13C,Long,
510880.SS,2020-02-14A,Long,
510880.SS,2020-02-14C,Long,
510880.SS,2020-02-17A,Long,
510880.SS,2020-02-17C,Long,
510880.SS,2020-02-18A,Long,
510880.SS,2020-02-18C,Long,
510880.SS,2020-02-19A,Long,
510880.SS,2020-02-19C,Long,
510880.SS,2020-02-20A,Long,
510880.SS,2020-02-20C,Long,
510880.SS,2020-02-21A,Long,
510880.SS,2020-02-21C,Long,
510880.SS,2020-02-24A,Long,
510880.SS,2020-02-24C,Long,
510880.SS,2020-02-25A,Long,
510880.SS,2020-02-25C,Long,
510880.SS,2020-02-26A,Empty,
510880.SS,2020-02-26C,Long,
510880.SS,2020-02-27A,Long,
510880.SS,2020-02-27C,Long,
510880.SS,2020-02-28A,Empty,
510880.SS,2020-02-28C,Empty,
510880.SS,2020-03-02A,Empty,
510880.SS,2020-03-02C,Long,
510880.SS,2020-03-03A,Long,
510880.SS,2020-03-03C,Long,
510880.SS,2020-03-04A,Long,
510880.SS,2020-03-04C,Long,
510880.SS,2020-03-05A,Long,
510880.SS,2020-03-05C,Long,
510880.SS,2020-03-06A,Long,
510880.SS,2020-03-06C,Long,
510880.SS,2020-03-09A,Empty,
510880.SS,2020-03-09C,Empty,
510880.SS,2020-03-10A,Empty,
510880.SS,2020-03-10C,Long,
510880.SS,2020-03-11A,Long,
510880.SS,2020-03-11C,Empty,
510880.SS,2020-03-12A,Empty,
510880.SS,2020-03-12C,Empty,
510880.SS,2020-03-13A,Empty,
510880.SS,2020-03-13C,Empty,
510880.SS,2020-03-16A,Empty,
510880.SS,2020-03-16C,Empty,
510880.SS,2020-03-17A,Empty,
510880.SS,2020-03-17C,Empty,
510880.SS,2020-03-18A,Empty,
510880.SS,2020-03-18C,Empty,
510880.SS,2020-03-19A,Empty,
510880.SS,2020-03-19C,Empty,
510880.SS,2020-03-20A,Empty,
510880.SS,2020-03-20C,Empty,
510880.SS,2020-03-23A,Empty,
510880.SS,2020-03-23C,Empty,
510880.SS,2020-03-24A,Empty,
510880.SS,2020-03-24C,Empty,
510880.SS,2020-03-25A,Empty,
510880.SS,2020-03-25C,Empty,
510880.SS,2020-03-26A,Empty,
510880.SS,2020-03-26C,Empty,
510880.SS,2020-03-27A,Long,
510880.SS,2020-03-27C,Long,
510880.SS,2020-03-30A,Empty,
510880.SS,2020-03-30C,Empty,
510880.SS,2020-03-31A,Long,
510880.SS,2020-03-31C,Empty,
510880.SS,2020-04-01A,Empty,
510880.SS,2020-04-01C,Empty,
510880.SS,2020-04-02A,Empty,
510880.SS,2020-04-02C,Long,
510880.SS,2020-04-03A,Long,
510880.SS,2020-04-03C,Long,
510880.SS,2020-04-07A,Long,
510880.SS,2020-04-07C,Long,
510880.SS,2020-04-08A,Long,
510880.SS,2020-04-08C,Long,
510880.SS,2020-04-09A,Long,
510880.SS,2020-04-09C,Long,
510880.SS,2020-04-10A,Long,
510880.SS,2020-04-10C,Long,
510880.SS,2020-04-13A,Long,
510880.SS,2020-04-13C,Empty,
510880.SS,2020-04-14A,Long,
510880.SS,2020-04-14C,Long,
510880.SS,2020-04-15A,Long,
510880.SS,2020-04-15C,Long,
510880.SS,2020-04-16A,Long,
510880.SS,2020-04-16C,Long,
510880.SS,2020-04-17A,Long,
510880.SS,2020-04-17C,Long,
510880.SS,2020-04-20A,Long,
510880.SS,2020-04-20C,Long,
510880.SS,2020-04-21A,Long,
510880.SS,2020-04-21C,Empty,
510880.SS,2020-04-22A,Empty,
510880.SS,2020-04-22C,Empty,
510880.SS,2020-04-23A,Empty,
510880.SS,2020-04-23C,Empty,
510880.SS,2020-04-24A,Empty,
510880.SS,2020-04-24C,Empty,
510880.SS,2020-04-27A,Empty,
510880.SS,2020-04-27C,Empty,
510880.SS,2020-04-28A,Empty,
510880.SS,2020-04-28C,Empty,
510880.SS,2020-04-29A,Empty,
510880.SS,2020-04-29C,Long,
510880.SS,2020-04-30A,Long,
510880.SS,2020-04-30C,Long,
510880.SS,2020-05-06A,Long,
510880.SS,2020-05-06C,Long,
510880.SS,2020-05-07A,Long,
510880.SS,2020-05-07C,Long,
510880.SS,2020-05-08A,Long,
510880.SS,2020-05-08C,Long,
510880.SS,2020-05-11A,Long,
510880.SS,2020-05-11C,Long,
510880.SS,2020-05-12A,Long,
510880.SS,2020-05-12C,Long,
510880.SS,2020-05-13A,Long,
510880.SS,2020-05-13C,Long,
510880.SS,2020-05-14A,Long,
510880.SS,2020-05-14C,Empty,
510880.SS,2020-05-15A,Empty,
510880.SS,2020-05-15C,Empty,
510880.SS,2020-05-18A,Empty,
510880.SS,2020-05-18C,Empty,
510880.SS,2020-05-19A,Empty,
510880.SS,2020-05-19C,Empty,
510880.SS,2020-05-20A,Empty,
510880.SS,2020-05-20C,Empty,
510880.SS,2020-05-21A,Empty,
510880.SS,2020-05-21C,Empty,
510880.SS,2020-05-22A,Empty,
510880.SS,2020-05-22C,Empty,
510880.SS,2020-05-25A,Empty,
510880.SS,2020-05-25C,Empty,
510880.SS,2020-05-26A,Empty,
510880.SS,2020-05-26C,Empty,
510880.SS,2020-05-27A,Empty,
510880.SS,2020-05-27C,Empty,
510880.SS,2020-05-28A,Empty,
510880.SS,2020-05-28C,Empty,
510880.SS,2020-05-29A,Empty,
510880.SS,2020-05-29C,Empty,
510880.SS,2020-06-01A,Empty,
510880.SS,2020-06-01C,Long,
510880.SS,2020-06-02A,Long,
510880.SS,2020-06-02C,Long,
510880.SS,2020-06-03A,Long,
510880.SS,2020-06-03C,Long,
510880.SS,2020-06-04A,Long,
510880.SS,2020-06-04C,Long,
510880.SS,2020-06-05A,Long,
510880.SS,2020-06-05C,Long,
510880.SS,2020-06-08A,Long,
510880.SS,2020-06-08C,Long,
510880.SS,2020-06-09A,Long,
510880.SS,2020-06-09C,Long,
510880.SS,2020-06-10A,Long,
510880.SS,2020-06-10C,Long,
510880.SS,2020-06-11A,Long,
510880.SS,2020-06-11C,Empty,
510880.SS,2020-06-12A,Empty,
510880.SS,2020-06-12C,Empty,
510880.SS,2020-06-15A,Empty,
510880.SS,2020-06-15C,Empty,
510880.SS,2020-06-16A,Empty,
510880.SS,2020-06-16C,Long,
510880.SS,2020-06-17A,Long,
510880.SS,2020-06-17C,Long,
510880.SS,2020-06-18A,Long,
510880.SS,2020-06-18C,Long,
510880.SS,2020-06-19A,Long,
510880.SS,2020-06-19C,Long,
510880.SS,2020-06-22A,Long,
510880.SS,2020-06-22C,Long,
510880.SS,2020-06-23A,Long,
510880.SS,2020-06-23C,Empty,
510880.SS,2020-06-24A,Empty,
510880.SS,2020-06-24C,Empty,
510880.SS,2020-06-29A,Empty,
510880.SS,2020-06-29C,Empty,
510880.SS,2020-06-30A,Empty,
510880.SS,2020-06-30C,Empty,
510880.SS,2020-07-01A,Long,
510880.SS,2020-07-01C,Long,
510880.SS,2020-07-02A,Long,
510880.SS,2020-07-02C,Long,
510880.SS,2020-07-03A,Long,
510880.SS,2020-07-03C,Long,
510880.SS,2020-07-06A,Long,
510880.SS,2020-07-06C,Long,
510880.SS,2020-07-07A,Long,
510880.SS,2020-07-07C,Long,
510880.SS,2020-07-08A,Long,
510880.SS,2020-07-08C,Long,
510880.SS,2020-07-09A,Long,
510880.SS,2020-07-09C,Long,
510880.SS,2020-07-10A,Long,
510880.SS,2020-07-10C,Long,
510880.SS,2020-07-13A,Long,
510880.SS,2020-07-13C,Long,
510880.SS,2020-07-14A,Long,
510880.SS,2020-07-14C,Long,
510880.SS,2020-07-15A,Long,
510880.SS,2020-07-15C,Empty,
510880.SS,2020-07-16A,Empty,
510880.SS,2020-07-16C,Empty,
510880.SS,2020-07-17A,Empty,
510880.SS,2020-07-17C,Empty,
510880.SS,2020-07-20A,Empty,
510880.SS,2020-07-20C,Long,
510880.SS,2020-07-21A,Long,
510880.SS,2020-07-21C,Long,
510880.SS,2020-07-22A,Long,
510880.SS,2020-07-22C,Long,
510880.SS,2020-07-23A,Long,
510880.SS,2020-07-23C,Empty,
510880.SS,2020-07-24A,Empty,
510880.SS,2020-07-24C,Empty,
510880.SS,2020-07-27A,Empty,
510880.SS,2020-07-27C,Empty,
510880.SS,2020-07-28A,Empty,
510880.SS,2020-07-28C,Empty,
510880.SS,2020-07-29A,Empty,
510880.SS,2020-07-29C,Empty,
510880.SS,2020-07-30A,Empty,
510880.SS,2020-07-30C,Empty,
510880.SS,2020-07-31A,Empty,
510880.SS,2020-07-31C,Long,
510880.SS,2020-08-03A,Long,
510880.SS,2020-08-03C,Long,
510880.SS,2020-08-04A,Long,
510880.SS,2020-08-04C,Long,
510880.SS,2020-08-05A,Long,
510880.SS,2020-08-05C,Long,
510880.SS,2020-08-06A,Long,
510880.SS,2020-08-06C,Long,
510880.SS,2020-08-07A,Long,
510880.SS,2020-08-07C,Long,
510880.SS,2020-08-10A,Long,
510880.SS,2020-08-10C,Long,
510880.SS,2020-08-11A,Long,
510880.SS,2020-08-11C,Long,
510880.SS,2020-08-12A,Long,
510880.SS,2020-08-12C,Empty,
510880.SS,2020-08-13A,Long,
510880.SS,2020-08-13C,Long,
510880.SS,2020-08-14A,Long,
510880.SS,2020-08-14C,Long,
510880.SS,2020-08-17A,Long,
510880.SS,2020-08-17C,Long,
510880.SS,2020-08-18A,Long,
510880.SS,2020-08-18C,Long,
510880.SS,2020-08-19A,Long,
510880.SS,2020-08-19C,Long,
510880.SS,2020-08-20A,Long,
510880.SS,2020-08-20C,Long,
510880.SS,2020-08-21A,Long,
510880.SS,2020-08-21C,Long,
510880.SS,2020-08-24A,Long,
510880.SS,2020-08-24C,Long,
510880.SS,2020-08-25A,Long,
510880.SS,2020-08-25C,Empty,
510880.SS,2020-08-26A,Empty,
510880.SS,2020-08-26C,Empty,
510880.SS,2020-08-27A,Empty,
510880.SS,2020-08-27C,Empty,
510880.SS,2020-08-28A,Empty,
510880.SS,2020-08-28C,Empty,
510880.SS,2020-08-31A,Long,
510880.SS,2020-08-31C,Empty,
510880.SS,2020-09-01A,Empty,
510880.SS,2020-09-01C,Empty,
510880.SS,2020-09-02A,Empty,
510880.SS,2020-09-02C,Empty,
510880.SS,2020-09-03A,Empty,
510880.SS,2020-09-03C,Empty,
510880.SS,2020-09-04A,Empty,
510880.SS,2020-09-04C,Empty,
510880.SS,2020-09-07A,Empty,
510880.SS,2020-09-07C,Empty,
510880.SS,2020-09-08A,Empty,
510880.SS,2020-09-08C,Empty,
510880.SS,2020-09-09A,Empty,
510880.SS,2020-09-09C,Empty,
510880.SS,2020-09-10A,Empty,
510880.SS,2020-09-10C,Empty,
510880.SS,2020-09-11A,Empty,
510880.SS,2020-09-11C,Empty,
510880.SS,2020-09-14A,Empty,
510880.SS,2020-09-14C,Empty,
510880.SS,2020-09-15A,Empty,
510880.SS,2020-09-15C,Empty,
510880.SS,2020-09-16A,Empty,
510880.SS,2020-09-16C,Empty,
510880.SS,2020-09-17A,Empty,
510880.SS,2020-09-17C,Empty,
510880.SS,2020-09-18A,Long,
510880.SS,2020-09-18C,Long,
510880.SS,2020-09-21A,Long,
510880.SS,2020-09-21C,Long,
510880.SS,2020-09-22A,Long,
510880.SS,2020-09-22C,Empty,
510880.SS,2020-09-23A,Empty,
510880.SS,2020-09-23C,Empty,
510880.SS,2020-09-24A,Empty,
510880.SS,2020-09-24C,Empty,
510880.SS,2020-09-25A,Empty,
510880.SS,2020-09-25C,Empty,
510880.SS,2020-09-28A,Empty,
510880.SS,2020-09-28C,Empty,
510880.SS,2020-09-29A,Empty,
510880.SS,2020-09-29C,Empty,
510880.SS,2020-09-30A,Empty,
510880.SS,2020-09-30C,Empty,
510880.SS,2020-10-09A,Empty,
510880.SS,2020-10-09C,Long,
510880.SS,2020-10-12A,Long,
510880.SS,2020-10-12C,Long,
510880.SS,2020-10-13A,Long,
510880.SS,2020-10-13C,Long,
510880.SS,2020-10-14A,Long,
510880.SS,2020-10-14C,Long,
510880.SS,2020-10-15A,Long,
510880.SS,2020-10-15C,Long,
510880.SS,2020-10-16A,Long,
510880.SS,2020-10-16C,Long,
510880.SS,2020-10-19A,Long,
510880.SS,2020-10-19C,Empty,
510880.SS,2020-10-20A,Empty,
510880.SS,2020-10-20C,Empty,
510880.SS,2020-10-21A,Empty,
510880.SS,2020-10-21C,Empty,
510880.SS,2020-10-22A,Empty,
510880.SS,2020-10-22C,Empty,
510880.SS,2020-10-23A,Empty,
510880.SS,2020-10-23C,Empty,
510880.SS,2020-10-26A,Empty,
510880.SS,2020-10-26C,Empty,
510880.SS,2020-10-27A,Empty,
510880.SS,2020-10-27C,Empty,
510880.SS,2020-10-28A,Empty,
510880.SS,2020-10-28C,Empty,
510880.SS,2020-10-29A,Empty,
510880.SS,2020-10-29C,Long,
510880.SS,2020-10-30A,Long,
510880.SS,2020-10-30C,Empty,
510880.SS,2020-11-02A,Empty,
510880.SS,2020-11-02C,Long,
510880.SS,2020-11-03A,Long,
510880.SS,2020-11-03C,Long,
510880.SS,2020-11-04A,Long,
510880.SS,2020-11-04C,Long,
510880.SS,2020-11-05A,Long,
510880.SS,2020-11-05C,Long,
510880.SS,2020-11-06A,Long,
510880.SS,2020-11-06C,Long,
510880.SS,2020-11-09A,Long,
510880.SS,2020-11-09C,Long,
510880.SS,2020-11-10A,Long,
510880.SS,2020-11-10C,Long,
510880.SS,2020-11-11A,Long,
510880.SS,2020-11-11C,Long,
510880.SS,2020-11-12A,Long,
510880.SS,2020-11-12C,Long,
510880.SS,2020-11-13A,Long,
510880.SS,2020-11-13C,Long,
510880.SS,2020-11-16A,Long,
510880.SS,2020-11-16C,Long,
510880.SS,2020-11-17A,Long,
510880.SS,2020-11-17C,Long,
510880.SS,2020-11-18A,Long,
510880.SS,2020-11-18C,Long,
510880.SS,2020-11-19A,Long,
510880.SS,2020-11-19C,Long,
510880.SS,2020-11-20A,Long,
510880.SS,2020-11-20C,Long,
510880.SS,2020-11-23A,Long,
510880.SS,2020-11-23C,Long,
510880.SS,2020-11-24A,Long,
510880.SS,2020-11-24C,Long,
510880.SS,2020-11-25A,Long,
510880.SS,2020-11-25C,Long,
510880.SS,2020-11-26A,Long,
510880.SS,2020-11-26C,Empty,
510880.SS,2020-11-27A,Empty,
510880.SS,2020-11-27C,Long,
510880.SS,2020-11-30A,Long,
510880.SS,2020-11-30C,Empty,
510880.SS,2020-12-01A,Empty,
510880.SS,2020-12-01C,Empty,
510880.SS,2020-12-02A,Empty,
510880.SS,2020-12-02C,Empty,
510880.SS,2020-12-03A,Empty,
510880.SS,2020-12-03C,Empty,
510880.SS,2020-12-04A,Empty,
510880.SS,2020-12-04C,Empty,
510880.SS,2020-12-07A,Empty,
510880.SS,2020-12-07C,Empty,
510880.SS,2020-12-08A,Empty,
510880.SS,2020-12-08C,Empty,
510880.SS,2020-12-09A,Empty,
510880.SS,2020-12-09C,Empty,
510880.SS,2020-12-10A,Empty,
510880.SS,2020-12-10C,Empty,
510880.SS,2020-12-11A,Empty,
510880.SS,2020-12-11C,Empty,
510880.SS,2020-12-14A,Empty,
510880.SS,2020-12-14C,Empty,
510880.SS,2020-12-15A,Empty,
510880.SS,2020-12-15C,Empty,
510880.SS,2020-12-16A,Empty,
510880.SS,2020-12-16C,Empty,
510880.SS,2020-12-17A,Empty,
510880.SS,2020-12-17C,Empty,
510880.SS,2020-12-18A,Empty,
510880.SS,2020-12-18C,Empty,
510880.SS,2020-12-21A,Empty,
510880.SS,2020-12-21C,Long,
510880.SS,2020-12-22A,Long,
510880.SS,2020-12-22C,Empty,
510880.SS,2020-12-23A,Empty,
510880.SS,2020-12-23C,Empty,
510880.SS,2020-12-24A,Empty,
510880.SS,2020-12-24C,Empty,
510880.SS,2020-12-25A,Empty,
510880.SS,2020-12-25C,Empty,
510880.SS,2020-12-28A,Empty,
510880.SS,2020-12-28C,Empty,
510880.SS,2020-12-29A,Empty,
510880.SS,2020-12-29C,Empty,
510880.SS,2020-12-30A,Empty,
510880.SS,2020-12-30C,Empty,
510880.SS,2020-12-31A,Empty,
510880.SS,2020-12-31C,Empty,
510880.SS,2021-01-04A,Empty,
510880.SS,2021-01-04C,Long,
510880.SS,2021-01-05A,Long,
510880.SS,2021-01-05C,Empty,
510880.SS,2021-01-06A,Empty,
510880.SS,2021-01-06C,Empty,
510880.SS,2021-01-07A,Empty,
510880.SS,2021-01-07C,Empty,
510880.SS,2021-01-08A,Empty,
510880.SS,2021-01-08C,Empty,
510880.SS,2021-01-11A,Long,
510880.SS,2021-01-11C,Empty,
510880.SS,2021-01-12A,Empty,
510880.SS,2021-01-12C,Empty,
510880.SS,2021-01-13A,Empty,
510880.SS,2021-01-13C,Long,
510880.SS,2021-01-14A,Long,
510880.SS,2021-01-14C,Long,
510880.SS,2021-01-15A,Long,
510880.SS,2021-01-15C,Long,
510880.SS,2021-01-18A,Long,
510880.SS,2021-01-18C,Long,
510880.SS,2021-01-19A,Long,
510880.SS,2021-01-19C,Long,
510880.SS,2021-01-20A,Long,
510880.SS,2021-01-20C,Long,
510880.SS,2021-01-21A,Long,
510880.SS,2021-01-21C,Long,
510880.SS,2021-01-22A,Long,
510880.SS,2021-01-22C,Empty,
510880.SS,2021-01-25A,Empty,
510880.SS,2021-01-25C,Empty,
510880.SS,2021-01-26A,Empty,
510880.SS,2021-01-26C,Empty,
510880.SS,2021-01-27A,Empty,
510880.SS,2021-01-27C,Empty,
510880.SS,2021-01-28A,Empty,
510880.SS,2021-01-28C,Empty,
510880.SS,2021-01-29A,Empty,
510880.SS,2021-01-29C,Empty,
510880.SS,2021-02-01A,Empty,
510880.SS,2021-02-01C,Empty,
510880.SS,2021-02-02A,Empty,
510880.SS,2021-02-02C,Empty,
510880.SS,2021-02-03A,Empty,
510880.SS,2021-02-03C,Empty,
510880.SS,2021-02-04A,Empty,
510880.SS,2021-02-04C,Empty,
510880.SS,2021-02-05A,Empty,
510880.SS,2021-02-05C,Empty,
510880.SS,2021-02-08A,Empty,
510880.SS,2021-02-08C,Long,
510880.SS,2021-02-09A,Long,
510880.SS,2021-02-09C,Long,
510880.SS,2021-02-10A,Long,
510880.SS,2021-02-10C,Long,
510880.SS,2021-02-18A,Long,
510880.SS,2021-02-18C,Long,
510880.SS,2021-02-19A,Long,
510880.SS,2021-02-19C,Long,
510880.SS,2021-02-22A,Long,
510880.SS,2021-02-22C,Long,
510880.SS,2021-02-23A,Long,
510880.SS,2021-02-23C,Long,
510880.SS,2021-02-24A,Long,
510880.SS,2021-02-24C,Long,
510880.SS,2021-02-25A,Long,
510880.SS,2021-02-25C,Long,
510880.SS,2021-02-26A,Long,
510880.SS,2021-02-26C,Long,
510880.SS,2021-03-01A,Long,
510880.SS,2021-03-01C,Long,
510880.SS,2021-03-02A,Long,
510880.SS,2021-03-02C,Long,
510880.SS,2021-03-03A,Long,
510880.SS,2021-03-03C,Long,
510880.SS,2021-03-04A,Long,
510880.SS,2021-03-04C,Long,
510880.SS,2021-03-05A,Long,
510880.SS,2021-03-05C,Long,
510880.SS,2021-03-08A,Long,
510880.SS,2021-03-08C,Empty,
510880.SS,2021-03-09A,Empty,
510880.SS,2021-03-09C,Empty,
510880.SS,2021-03-10A,Empty,
510880.SS,2021-03-10C,Empty,
510880.SS,2021-03-11A,Empty,
510880.SS,2021-03-11C,Long,
510880.SS,2021-03-12A,Long,
510880.SS,2021-03-12C,Long,
510880.SS,2021-03-15A,Long,
510880.SS,2021-03-15C,Long,
510880.SS,2021-03-16A,Long,
510880.SS,2021-03-16C,Long,
510880.SS,2021-03-17A,Long,
510880.SS,2021-03-17C,Long,
510880.SS,2021-03-18A,Long,
510880.SS,2021-03-18C,Long,
510880.SS,2021-03-19A,Long,
510880.SS,2021-03-19C,Empty,
510880.SS,2021-03-22A,Empty,
510880.SS,2021-03-22C,Long,
510880.SS,2021-03-23A,Long,
510880.SS,2021-03-23C,Empty,
510880.SS,2021-03-24A,Empty,
510880.SS,2021-03-24C,Empty,
510880.SS,2021-03-25A,Empty,
510880.SS,2021-03-25C,Empty,
510880.SS,2021-03-26A,Empty,
510880.SS,2021-03-26C,Empty,
510880.SS,2021-03-29A,Long,
510880.SS,2021-03-29C,Long,
510880.SS,2021-03-30A,Long,
510880.SS,2021-03-30C,Long,
510880.SS,2021-03-31A,Long,
510880.SS,2021-03-31C,Long,
510880.SS,2021-04-01A,Long,
510880.SS,2021-04-01C,Long,
510880.SS,2021-04-02A,Long,
510880.SS,2021-04-02C,Empty,
510880.SS,2021-04-06A,Long,
510880.SS,2021-04-06C,Long,
510880.SS,2021-04-07A,Long,
510880.SS,2021-04-07C,Long,
510880.SS,2021-04-08A,Long,
510880.SS,2021-04-08C,Long,
510880.SS,2021-04-09A,Long,
510880.SS,2021-04-09C,Long,
510880.SS,2021-04-12A,Long,
510880.SS,2021-04-12C,Long,
510880.SS,2021-04-13A,Long,
510880.SS,2021-04-13C,Empty,
510880.SS,2021-04-14A,Empty,
510880.SS,2021-04-14C,Empty,
510880.SS,2021-04-15A,Empty,
510880.SS,2021-04-15C,Empty,
510880.SS,2021-04-16A,Empty,
510880.SS,2021-04-16C,Long,
510880.SS,2021-04-19A,Long,
510880.SS,2021-04-19C,Long,
510880.SS,2021-04-20A,Long,
510880.SS,2021-04-20C,Long,
510880.SS,2021-04-21A,Long,
510880.SS,2021-04-21C,Long,
510880.SS,2021-04-22A,Long,
510880.SS,2021-04-22C,Long,
510880.SS,2021-04-23A,Long,
510880.SS,2021-04-23C,Long,
510880.SS,2021-04-26A,Long,
510880.SS,2021-04-26C,Empty,
510880.SS,2021-04-27A,Empty,
510880.SS,2021-04-27C,Empty,
510880.SS,2021-04-28A,Empty,
510880.SS,2021-04-28C,Empty,
510880.SS,2021-04-29A,Empty,
510880.SS,2021-04-29C,Long,
510880.SS,2021-04-30A,Empty,
510880.SS,2021-04-30C,Empty,
510880.SS,2021-05-06A,Empty,
510880.SS,2021-05-06C,Long,
510880.SS,2021-05-07A,Long,
510880.SS,2021-05-07C,Long,
510880.SS,2021-05-10A,Long,
510880.SS,2021-05-10C,Long,
510880.SS,2021-05-11A,Long,
510880.SS,2021-05-11C,Long,
510880.SS,2021-05-12A,Long,
510880.SS,2021-05-12C,Long,
510880.SS,2021-05-13A,Long,
510880.SS,2021-05-13C,Empty,
510880.SS,2021-05-14A,Empty,
510880.SS,2021-05-14C,Empty,
510880.SS,2021-05-17A,Empty,
510880.SS,2021-05-17C,Empty,
510880.SS,2021-05-18A,Empty,
510880.SS,2021-05-18C,Long,
510880.SS,2021-05-19A,Long,
510880.SS,2021-05-19C,Empty,
510880.SS,2021-05-20A,Empty,
510880.SS,2021-05-20C,Empty,
510880.SS,2021-05-21A,Empty,
510880.SS,2021-05-21C,Empty,
510880.SS,2021-05-24A,Empty,
510880.SS,2021-05-24C,Empty,
510880.SS,2021-05-25A,Empty,
510880.SS,2021-05-25C,Empty,
510880.SS,2021-05-26A,Empty,
510880.SS,2021-05-26C,Long,
510880.SS,2021-05-27A,Long,
510880.SS,2021-05-27C,Long,
510880.SS,2021-05-28A,Long,
510880.SS,2021-05-28C,Long,
510880.SS,2021-05-31A,Long,
510880.SS,2021-05-31C,Long,
510880.SS,2021-06-01A,Long,
510880.SS,2021-06-01C,Long,
510880.SS,2021-06-02A,Long,
510880.SS,2021-06-02C,Long,
510880.SS,2021-06-03A,Long,
510880.SS,2021-06-03C,Long,
510880.SS,2021-06-04A,Long,
510880.SS,2021-06-04C,Long,
510880.SS,2021-06-07A,Long,
510880.SS,2021-06-07C,Long,
510880.SS,2021-06-08A,Long,
510880.SS,2021-06-08C,Empty,
510880.SS,2021-06-09A,Empty,
510880.SS,2021-06-09C,Long,
510880.SS,2021-06-10A,Long,
510880.SS,2021-06-10C,Long,
